PARCEL_APN,TAXAPN,SITE_ADDR,SITE_CITY,SITE_STATE,SITE_ZIP,LATITUDE,LONGITUDE,ASSESSEE_OWNER_NAME_1,ASSESSEE_OWNER_NAME_2,ASSESSEE_MAIL_CITY,ASSESSEE_MAIL_STATE,ASSESSEE_MAIL_ZIP,VAL_ASSD_LAND,VAL_ASSD_IMPRV,VAL_ASSD,ASMT_YEAR,ASMT_RCDRS_DATE_TRANSFER,ASMT_VAL_TRANSFER,USE_CODE_MUNI_DESC,USE_CODE_MUNI,USE_CODE_STD_LPS,USE_CODE_STD_DESC_LPS,ZONING,LOT_SIZE_AREA,LOT_SIZE_AREA_UNIT,LIVING_SQFT,YR_BLT,BUILDING_SQFT,STORIES_NUMBER,UNITS_NUMBER,BEDROOMS,TOTAL_BATHS_CALCULATED,VAL_MRKT_LAND,VAL_MRKT_IMPRV,VAL_MARKET,LAST_SALE_DATE_TRANSFER,VAL_TRANSFER,JURISDICTION,H3_INT_9,vacancy_tier
25901600600000,259-0160-060-0000,6927 ESCALLONIA DR,ORANGEVALE,CA,95662.0,38.692786,-121.253641,ORANGEVALE RECREATION & PARKS DISTRICT,,ORANGEVALE,CA,95662.0,10.0,,10.0,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",O,0.0,,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700278473588735,Tier 2: Zero Improvement
25903300390000,259-0330-039-0000,WAR HORSE CT,ORANGEVALE,CA,95662.0,38.686865,-121.255645,ORANGEVALE RECREATION & PARK DISTRICT,,ORANGEVALE,CA,95662.0,,,,2024.0,19851127.0,0.0,VAC RECREATION SITE 2- AC,IFACOA,8010.0,RECREATIONAL-VACANT LAND,R-1-A (PD),4.4400001,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700278480928767,Tier 1: Coded Vacant
21301610260000,213-0161-026-0000,6920 HAZEL AVE,ORANGEVALE,CA,95662.0,38.691949,-121.224128,ORANGEVALE RECREATION & PARK DISTRICT,,ORANGEVALE,CA,95662.0,,,,2024.0,,0.0,"OFFICE, RES, CONVERSION 1 STORY",CJA00A,2044.0,COMMERCIAL/OFFICE/RESIDENTIAL (MIXED USE),AR-1,1.88,AC,1354.0,1956.0,1354.0,1,,,,,,,20191001.0,917500.0,UNINCORPORATED COUNTY,617700278295330815,Tier 2: Zero Improvement
21301610270000,213-0161-027-0000,6930 HAZEL AVE,ORANGEVALE,CA,95662.0,38.692318,-121.224124,ORANGEVALE RECREATION & PARK DISTRICT,,ORANGEVALE,CA,95662.0,,,,2024.0,,0.0,GENERAL OFFICE,CAA00A,3003.0,OFFICE BLDG (GENERAL),AR-1,1.88,AC,5624.0,1960.0,5624.0,1,,,,,,,20191001.0,917500.0,UNINCORPORATED COUNTY,617700278295330815,Tier 2: Zero Improvement
21301610290000,213-0161-029-0000,6908 HAZEL AVE,ORANGEVALE,CA,95662.0,38.691329,-121.224718,ORANGEVALE RECREATION & PARK DISTRICT,,ORANGEVALE,CA,95662.0,,,,2024.0,20011219.0,0.0,RES/SINGLE FAMILY/NON-SUBDIVISION,A1B00B,1001.0,SINGLE FAMILY RESIDENTIAL,AR-1,29185.0,SF,973.0,1934.0,973.0,1,,2.0,,,,,20011219.0,100000.0,UNINCORPORATED COUNTY,617700278295330815,Tier 2: Zero Improvement
21301610330000,213-0161-033-0000,6826 HAZEL AVE,ORANGEVALE,CA,95662.0,38.690699,-121.224571,ORANGEVALE RECREATION & PARK DISTRICT,,ORANGEVALE,CA,95662.0,,,,2024.0,19910529.0,0.0,VACANT RESIDENTIAL UNDER 10 AC,IAABEA,8001.0,RESIDENTIAL-VACANT LAND,AR-1,3.1199999,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700278295330815,Tier 1: Coded Vacant
21303600120000,213-0360-012-0000,HAZEL AVE,ORANGEVALE,CA,95662.0,38.688916,-121.224191,ORANGEVALE RECREATION & PARK DISTRICT,,ORANGEVALE,CA,95662.0,,,,2024.0,19910529.0,0.0,VACANT RESIDENTIAL UNDER 2 AC,IAEBFA,8001.0,RESIDENTIAL-VACANT LAND,AR-1,4.5900002,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700278288515071,Tier 1: Coded Vacant
21300150090000,213-0015-009-0000,7208 HAZEL AVE,ORANGEVALE,CA,95662.0,38.696461,-121.222157,ORANGEVALE RECREATION & PARK DISTRICT,,ORANGEVALE,CA,95662.0,,,,2024.0,19851127.0,0.0,PRIVATE CLUB,FH00BA,4007.0,"CLUBS, LODGES, PROFESSIONAL ASSOCIATIONS",O,22.74,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700278294806527,Tier 2: Zero Improvement
20903300180000,209-0330-018-0000,8100 BUTTERNUT DR,CITRUS HEIGHTS,CA,95621.0,38.715759,-121.302114,SUNRISE RECREATION & PARK DISTRICT,,CITRUS HEIGHTS,CA,95610.0,,,,2024.0,19810420.0,0.0,RES/MOBILE HOME PARK,AH0004,1109.0,"MOBILE HOME PARK, TRAILER PARK",O,26180.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700322194489343,Tier 2: Zero Improvement
20402020070000,204-0202-007-0000,7429 ANTELOPE RD,CITRUS HEIGHTS,CA,95621.0,38.707366,-121.293248,SUNRISE RECREATION & PARK DISTRICT,,CITRUS HEIGHTS,CA,95610.0,,,,2024.0,,0.0,RES/SINGLE FAMILY/NON-SUBDIVISION,A1B00A,1001.0,SINGLE FAMILY RESIDENTIAL,O,14017.0,SF,1632.0,1949.0,1632.0,1.0,,3.0,,,,,20180316.0,,UNINCORPORATED COUNTY,617700322208120831,Tier 2: Zero Improvement
21106000200000,211-0600-020-0000,TWIN PARK DR,CITRUS HEIGHTS,CA,95621.0,38.69572,-121.313489,SUNRISE RECREATION & PARK DISTRICT,,CITRUS HEIGHTS,CA,95610.0,,,,2024.0,19770826.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD5,570.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700322264481791,Tier 2: Zero Improvement
21101530150000,211-0153-015-0000,7000 VERNER AVE,CITRUS HEIGHTS,CA,95621.0,38.691745,-121.324383,SUNRISE RECREATION & PARK DISTRICT,,CITRUS HEIGHTS,CA,95610.0,,,,2024.0,19820305.0,0.0,GOLF COURSE (PUBLIC),FAB00A,4028.0,GOLF COURSE,CR,15.27,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700322234597375,Tier 2: Zero Improvement
21101530160000,211-0153-016-0000,VERNER AVE,CITRUS HEIGHTS,CA,95621.0,38.692778,-121.324384,SUNRISE RECREATION & PARK DISTRICT,,CITRUS HEIGHTS,CA,95610.0,,,,2024.0,19820305.0,0.0,GOLF COURSE (PUBLIC),FAB00A,4028.0,GOLF COURSE,CR,200.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700322234597375,Tier 2: Zero Improvement
21107400010000,211-0740-001-0000,FLAMING ARROW DR,CITRUS HEIGHTS,CA,95621.0,38.690059,-121.326105,SUNRISE RECREATION & PARK DISTRICT,,CITRUS HEIGHTS,CA,95610.0,,,,2024.0,19801106.0,0.0,VACANT RESIDENTIAL UNDER 2 AC,IAEDFA,8001.0,RESIDENTIAL-VACANT LAND,SPA,3.9000001,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700322234597375,Tier 1: Coded Vacant
21106600600000,211-0660-060-0000,,,,,38.693214,-121.313446,SUNRISE RECREATION & PARK DISTRICT,,CITRUS HEIGHTS,CA,95610.0,,,,2024.0,19771024.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD5,348.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700322272346111,Tier 2: Zero Improvement
26802100510000,268-0210-051-0000,,,,,38.61448,-121.394487,FULTON EL CAMINO REC & PARK DIST,,SACRAMENTO,CA,95825.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-3,10442.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700322542354431,Tier 2: Zero Improvement
22302900300000,223-0290-030-0000,MORNINGLO LN,ORANGEVALE,CA,95662.0,38.670031,-121.195545,CA DEPT OF PARKS & RECREATION,,ORANGEVALE,CA,95662.0,472.0,,472.0,2024.0,20040203.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",O (PC),1931.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700278283796479,Tier 2: Zero Improvement
23501000130000,235-0100-013-0000,SNIPES BLVD,ORANGEVALE,CA,95662.0,38.668312,-121.19664,STATE OF CALIFORNIA PARKS & RECREATION,,SACRAMENTO,CA,95834.0,,,,2024.0,20021204.0,0.0,VACANT RESIDENTIAL UNDER 2 AC,IAEAAB,8001.0,RESIDENTIAL-VACANT LAND,O (PC),3920.0,SF,,,,,,,,,,,20021204.0,,UNINCORPORATED COUNTY,617700278284845055,Tier 1: Coded Vacant
23501000170000,235-0100-017-0000,SNIPES BLVD,ORANGEVALE,CA,95662.0,38.668265,-121.196981,STATE OF CALIFORNIA PARKS & RECREATION,,SACRAMENTO,CA,95814.0,,,,2024.0,20021030.0,0.0,VAC RECREATION UNDER 2 AC,IFEAAB,8010.0,RECREATIONAL-VACANT LAND,O (PC),27007.0,SF,,,,,,,,,,,20021030.0,,UNINCORPORATED COUNTY,617700278284845055,Tier 1: Coded Vacant
23501000030000,235-0100-003-0000,9571 PERSHING AVE,ORANGEVALE,CA,95662.0,38.668313,-121.196201,STATE OF CALIFORNIA PARKS & RECREATION,,SACRAMENTO,CA,95834.0,,,,2024.0,20021204.0,0.0,VACANT RESIDENTIAL UNDER 2 AC,IAEAAB,8001.0,RESIDENTIAL-VACANT LAND,O (PC),1.01,AC,,,,,,,,,,,20021204.0,,UNINCORPORATED COUNTY,617700278284845055,Tier 1: Coded Vacant
23501000260000,235-0100-026-0000,TWIN LAKES AVE,ORANGEVALE,CA,95662.0,38.666688,-121.195033,STATE OF CALIFORNIA PARKS & RECREATION,,SACRAMENTO,CA,95814.0,,,,2024.0,20021030.0,0.0,VACANT RECREATION 10-49AC,IFBAAA,8010.0,RECREATIONAL-VACANT LAND,O (PC),29.75,AC,,,,,,,,,,,20021030.0,,UNINCORPORATED COUNTY,617700278284845055,Tier 1: Coded Vacant
600610010000,006-0061-001-0000,815 15TH ST,SACRAMENTO,CA,95814.0,38.580128,-121.485473,STATE OF CALIFORNIA PARKS & RECREATION,,SACRAMENTO,CA,95814.0,,,,2024.0,20101230.0,0.0,GENERAL OFFICE,CAA00A,3003.0,OFFICE BLDG (GENERAL),C-2-SPD,6600.0,SF,,,,,,,,,,,20101230.0,,CITY OF SACRAMENTO,617700319906234367,Tier 2: Zero Improvement
22004500570000,220-0450-057-0000,FREMONT CIR,SACRAMENTO,CA,95841.0,38.680029,-121.338626,SUNRISE RECREATION & PARK DISTRICT,,CITRUS HEIGHTS,CA,95610.0,,,,2024.0,,0.0,VACANT RECREATIONAL UNDER 2 AC,IFEEFA,8010.0,RECREATIONAL-VACANT LAND,RD-5,7841.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700322238791679,Tier 1: Coded Vacant
22004500260000,220-0450-026-0000,6225 FREMONT CIR,SACRAMENTO,CA,95841.0,38.679803,-121.338303,SUNRISE REC & PARK DISTRICT,,CITRUS HEIGHTS,CA,95610.0,,,,2024.0,,0.0,VAC RECREATION UNDER 2 AC,IFEDFA,8010.0,RECREATIONAL-VACANT LAND,RD-5,15878.0,SF,,,,,,,,,,,20140313.0,,UNINCORPORATED COUNTY,617700322238791679,Tier 1: Coded Vacant
23000920370000,230-0092-037-0000,GARFIELD AVE,SACRAMENTO,CA,95841.0,38.656184,-121.336894,ARCADE CREEK RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95841.0,,,,2024.0,19900514.0,0.0,"MISC, UNUSABLE-SMALL",MSMALE,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",O,18376.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700321801797631,Tier 2: Zero Improvement
7403000560000,074-0300-056-0000,WOODMOSS CT,SACRAMENTO,CA,95826.0,38.540129,-121.350038,CORDOVA RECREATION & PARK DISTRICT,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,19821007.0,0.0,VACANT RESIDENTIAL UNDER 2 AC,IAEAFA,8001.0,RESIDENTIAL-VACANT LAND,RD-5,11326.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308288274431,Tier 1: Coded Vacant
7403160240000,074-0316-024-0000,OXWOOD DR,SACRAMENTO,CA,95826.0,38.540185,-121.348002,CORDOVA RECREATION & PARK DISTRICT,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,19800620.0,0.0,VACANT RESIDENTIAL UNDER 10 AC,IAAAFA,8001.0,RESIDENTIAL-VACANT LAND,RD-5,1.89,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308293255167,Tier 1: Coded Vacant
6300200290000,063-0020-029-0000,JACKSON RD,SACRAMENTO,CA,95826.0,38.538177,-121.349438,CORDOVA RECREATION & PARK DIST,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,19730404.0,0.0,GOLF COURSE (PUBLIC),FAB00A,4028.0,GOLF COURSE,O (SM),20.139999,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308289323007,Tier 2: Zero Improvement
6300200360000,063-0020-036-0000,9425 JACKSON RD,SACRAMENTO,CA,95826.0,38.533975,-121.347576,CORDOVA RECREATION & PARK DIST,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,19730404.0,0.0,GOLF COURSE (PUBLIC),FAB00A,4028.0,GOLF COURSE,O (SM),12.04,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308285652991,Tier 2: Zero Improvement
6300200350000,063-0020-035-0000,9425 JACKSON RD,SACRAMENTO,CA,95826.0,38.534802,-121.34676,CORDOVA RECREATION & PARK DIST,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,19730404.0,0.0,GOLF COURSE (PUBLIC),FAB00A,4028.0,GOLF COURSE,O (SM),8.0,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308285652991,Tier 2: Zero Improvement
6300200100000,063-0020-010-0000,9405 JACKSON RD,SACRAMENTO,CA,95826.0,38.533421,-121.348694,CORDOVA RECREATION PARK DIST,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,20060228.0,0.0,VAC INDUSTRIAL UNDER 2AC,IGEABB,8003.0,INDUSTRIAL-VACANT LAND,M-1 (SM),1.8,AC,,,,,,,,,,,20060228.0,850000.0,UNINCORPORATED COUNTY,617700308285915135,Tier 1: Coded Vacant
6300200030000,063-0020-003-0000,9425 JACKSON RD,SACRAMENTO,CA,95826.0,38.538125,-121.346251,CORDOVA RECREATION & PARK DIST,,RANCHO CORDOVA,CA,95670.0,,,,2024.0,19730404.0,0.0,GOLF COURSE (PUBLIC),FAB00A,4028.0,GOLF COURSE,O (SM),40.0,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308286439423,Tier 2: Zero Improvement
6503501000000,065-0350-100-0000,THIMBLEBERRY DR,SACRAMENTO,CA,95829.0,38.488111,-121.355691,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,8494.0,SF,,,,,,,,,,,20190906.0,,UNINCORPORATED COUNTY,617700307809861631,Tier 2: Zero Improvement
6503500960000,065-0350-096-0000,WATERMAN RD,SACRAMENTO,CA,95829.0,38.487169,-121.355132,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,11237.0,SF,,,,,,,,,,,20190906.0,,UNINCORPORATED COUNTY,617700307809599487,Tier 2: Zero Improvement
6503500970000,065-0350-097-0000,WATERMAN RD,SACRAMENTO,CA,95829.0,38.486376,-121.35557,SOUTHGATE RECREATION AND PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,2775.0,SF,,,,,,,,,,,20190906.0,,UNINCORPORATED COUNTY,617700307809599487,Tier 2: Zero Improvement
6502600240000,065-0260-024-0000,WATERMAN RD,SACRAMENTO,CA,95829.0,38.485786,-121.355768,SOUTHGATE RECREATION AND PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,3893.0,SF,,,,,,,,,,,20190906.0,,UNINCORPORATED COUNTY,617700307810910207,Tier 2: Zero Improvement
6502700220000,065-0270-022-0000,WATERMAN RD,SACRAMENTO,CA,95829.0,38.488461,-121.353544,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5 O,23256.0,SF,,,,,,,,,,,20190906.0,,UNINCORPORATED COUNTY,617700307810385919,Tier 2: Zero Improvement
6602600820000,066-0260-082-0000,BALLINGER DR,SACRAMENTO,CA,95829.0,38.488834,-121.335873,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-7,4450.0,SF,,,,,,,,,,,20121128.0,,UNINCORPORATED COUNTY,617700307804618751,Tier 2: Zero Improvement
6602600810000,066-0260-081-0000,BRADSHAW RD,SACRAMENTO,CA,95829.0,38.487936,-121.33508,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-7,12286.0,SF,,,,,,,,,,,20121128.0,,UNINCORPORATED COUNTY,617700307812483071,Tier 2: Zero Improvement
6602701080000,066-0270-108-0000,BRADSHAW RD,SACRAMENTO,CA,95829.0,38.486468,-121.335074,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-7 RD-10,10900.0,SF,,,,,,,,,,,20121128.0,,UNINCORPORATED COUNTY,617700307812483071,Tier 2: Zero Improvement
6602701060000,066-0270-106-0000,ALDER CREEK DR,SACRAMENTO,CA,95829.0,38.485376,-121.33732,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-10,3167.0,SF,,,,,,,,,,,20121128.0,,UNINCORPORATED COUNTY,617700307812483071,Tier 2: Zero Improvement
6602701070000,066-0270-107-0000,9687 ALDER CREEK DR,SACRAMENTO,CA,95829.0,38.485372,-121.336198,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-10,3129.0,SF,,,,,,,,,,,20121128.0,,UNINCORPORATED COUNTY,617700307812483071,Tier 2: Zero Improvement
6602701160000,066-0270-116-0000,ALDER CREEK DR,SACRAMENTO,CA,95829.0,38.485375,-121.335599,SOUTHGATE RECREATION AND PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-10,1592.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307812483071,Tier 2: Zero Improvement
6601000660000,066-0100-066-0000,EXCELSIOR RD,SACRAMENTO,CA,95829.0,38.49015,-121.300691,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19870826.0,0.0,VACANT RESIDENTIAL,IAGAAA,8001.0,RESIDENTIAL-VACANT LAND,AG-20,32.869999,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308163493887,Tier 1: Coded Vacant
2000880130000,020-0088-013-0000,4047 43RD ST,SACRAMENTO,CA,95820.0,38.537486,-121.456204,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,VACANT RESIDENTIAL UNDER 2 AC,IAEDFA,8001.0,RESIDENTIAL-VACANT LAND,RD-5,7405.0,SF,,,,,,,,,,,20170123.0,284500.0,UNINCORPORATED COUNTY,617700320471678975,Tier 1: Coded Vacant
2600240080000,026-0024-008-0000,MENDOCINO BLVD,SACRAMENTO,CA,95824.0,38.524204,-121.461334,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19910619.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,0.0,,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700320422395903,Tier 2: Zero Improvement
27203000250000,272-0300-025-0000,5341 EL CAMINO AVE,CARMICHAEL,CA,95608.0,38.610283,-121.339474,CARMICHAEL RECREATION & PARK DISTRICT,,CARMICHAEL,CA,95608.0,,,,2024.0,19820317.0,0.0,RES/SINGLE FAMILY/NON-SUBDIVISION,A1B00B,1001.0,SINGLE FAMILY RESIDENTIAL,RD-10,19602.0,SF,1280.0,1940.0,1280.0,1,,3.0,,,,,,,UNINCORPORATED COUNTY,617700322591637503,Tier 2: Zero Improvement
12101200270000,121-0120-027-0000,CAYMUS DR,SACRAMENTO,CA,95829.0,38.459657,-121.362993,SOUTHGATE RECREATION & PARK DIST,,SACRAMENTO,CA,95823.0,,,,2024.0,20030703.0,0.0,VACANT RESIDENTIAL UNDER 2 AC,IAEAAE,8001.0,RESIDENTIAL-VACANT LAND,RD-4,34500.0,SF,,,,,,,,,,,20030703.0,,UNINCORPORATED COUNTY,617700308393656319,Tier 1: Coded Vacant
12111500450000,121-1150-045-0000,CALVINE RD,SACRAMENTO,CA,95829.0,38.452801,-121.364986,SOUTHGATE RECREATION AND PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-10,14902.0,SF,,,,,,,,,,,20191219.0,,UNINCORPORATED COUNTY,617700308387889151,Tier 2: Zero Improvement
12111500460000,121-1150-046-0000,9077 CALVINE RD,SACRAMENTO,CA,95829.0,38.45281,-121.363833,SOUTHGATE RECREATION AND PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-10,2166.0,SF,,,,,,,,,,,20191219.0,,UNINCORPORATED COUNTY,617700308387889151,Tier 2: Zero Improvement
12107100680000,121-0710-068-0000,DEDDINGTON WAY,SACRAMENTO,CA,95829.0,38.461325,-121.354279,SOUTHGATE RECREATIONAL & PARK DISTRICTS,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-7,3700.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307877756927,Tier 2: Zero Improvement
12104300160000,121-0430-016-0000,WATERMAN RD,SACRAMENTO,CA,95829.0,38.460176,-121.353628,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20080321.0,0.0,VAC RETAIL UNDER 2 AC,IBEDFA,8002.0,COMMERCIAL-VACANT LAND,RD-20,9.7799997,AC,,,,,,,,,,,20080321.0,,UNINCORPORATED COUNTY,617700307877756927,Tier 1: Coded Vacant
12107100690000,121-0710-069-0000,WESTRAY DR,SACRAMENTO,CA,95829.0,38.460513,-121.354288,SOUTHGATE RECREATIONAL & PARK DISTRICTS,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-7,3519.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307877756927,Tier 2: Zero Improvement
12101100370000,121-0110-037-0000,LEMAS RD,SACRAMENTO,CA,95829.0,38.461949,-121.351641,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19890519.0,0.0,VACANT RESIDENTIAL UNDER 2 AC,IAEAAA,8001.0,RESIDENTIAL-VACANT LAND,RD-20,1.45,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307877756927,Tier 1: Coded Vacant
12109500580000,121-0950-058-0000,KINGSBRIDGE DR,SACRAMENTO,CA,95829.0,38.45472,-121.348777,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20030407.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,1520.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308372422655,Tier 2: Zero Improvement
12200500350000,122-0050-035-0000,9922 GERBER RD,SACRAMENTO,CA,95829.0,38.476704,-121.324985,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20070606.0,0.0,VACANT RESIDENTIAL UNDER 2 AC,IAEEAB,8001.0,RESIDENTIAL-VACANT LAND,O,1.8099999,AC,,,,,,,,,,,,161500.0,UNINCORPORATED COUNTY,617700307911835647,Tier 1: Coded Vacant
12200600260000,122-0060-026-0000,7713 VINEYARD RD,SACRAMENTO,CA,95829.0,38.478117,-121.311932,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19930719.0,0.0,GOLF COURSE (PUBLIC),FAB00A,4028.0,GOLF COURSE,AR-5,145.99001,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307913146367,Tier 2: Zero Improvement
12200600250000,122-0060-025-0000,VINEYARD RD,SACRAMENTO,CA,95829.0,38.476181,-121.31544,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19930719.0,0.0,GOLF COURSE (PUBLIC),FAB00A,4028.0,GOLF COURSE,AR-5,625.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307912622079,Tier 2: Zero Improvement
